Customer_ID,Age,Employment_Type,Monthly_Income,Loan_Amount,Credit_Score,Existing_Loans,Missed_Payments,City,Application_Date,Loan_Default
224241,36,2,24239.77,161389.97,659,1,4,3,601,0
224242,55,0,41533.3,484743.81,654,1,1,1,1143,1
224243,29,2,107692.91,1188655.99,567,2,2,2,468,1
224244,69,2,31834.09,216058.08,523,2,4,4,690,0
224245,56,2,68200.56,404947.5,671,3,2,5,333,1
224246,29,2,16642.46,139475.72,737,0,2,3,473,1
224247,52,2,85230.86,1268790.43,647,4,0,4,820,1
224248,66,2,118697.57,722904.51,645,2,2,2,973,1
224249,46,2,101869.33,1127768.23,670,1,2,3,494,0
224250,64,2,31041.43,390308.61,507,1,0,5,1390,1
224251,39,3,91348.65,448721.71,729,0,1,0,353,0
224252,63,0,52403.63,673630.02,850,1,0,5,1242,1
224253,24,2,80119.98,1079628.89,658,3,1,0,1404,1
224254,51,2,72647.34,545063.35,602,1,1,3,968,1
224255,33,2,29893.95,430255.67,691,3,2,3,328,0
224256,66,1,42416.83,543816.5,627,0,0,2,1140,1
224257,30,1,107740.38,408827.52,672,1,1,2,685,0
224258,68,0,85096.74,843743.74,700,3,1,3,903,0
224259,40,0,10833.27,80057.12,654,1,2,0,455,1
224260,26,0,10000,50736.02,774,1,2,5,511,0
224261,64,2,72797.83,982622.39,716,0,0,2,309,0
224262,68,2,69178.19,425195.83,729,3,1,3,959,1
224263,28,2,43018.9,629653.45,690,1,1,1,1445,0
224264,55,1,50671.37,541492.8,671,1,0,2,1089,1
224265,35,2,87464.05,356586.44,764,1,0,5,429,0
224266,49,3,85667.3,1100875.62,688,4,3,0,189,0
224267,28,3,79586.84,677488.56,584,1,3,4,888,0
224268,29,2,49309.14,327738.24,638,3,0,3,1377,1
224269,49,0,68698.6,317404.37,660,1,0,2,394,0
224270,43,2,77183.78,369351.56,813,1,3,5,1054,0
224271,32,2,41606.64,148490.16,715,1,1,1,1207,0
224272,48,2,77622,620578.82,631,2,0,3,766,0
224273,67,3,97249.14,1002562.97,626,3,0,2,1487,1
224274,64,2,74135.41,389080.5,850,4,2,2,1315,1
224275,35,2,68571.21,558322.81,617,0,2,2,113,0
224276,55,2,53645.73,252802.12,850,1,0,1,416,0
224277,49,3,66667.15,617053.35,600,1,2,1,761,1
224278,38,2,64491.79,497284.3,684,2,2,4,145,1
224279,60,2,75374.68,827951.44,612,2,2,4,480,1
224280,38,3,44058.58,481550.22,681,2,1,1,346,1
224281,30,2,10000,73557.97,694,6,1,1,960,1
224282,27,2,62802.74,634481.31,540,0,0,4,260,1
224283,22,2,63535.86,761481.13,776,1,1,1,1047,0
224284,38,2,48818.48,653848.33,694,0,1,3,667,1
224285,62,2,67858.87,370532.52,593,3,1,3,979,1
224286,55,1,84374.33,670561.24,646,0,1,4,218,1
224287,58,2,105844.26,531980.89,730,1,1,1,1246,0
224288,30,2,62731.13,776301.02,703,1,3,4,642,1
224289,40,2,99114.95,787710.58,647,1,1,3,80,1
224290,30,3,100467.71,1228484.79,712,2,1,1,770,1
224291,33,2,22238.94,303682.52,598,3,1,1,1371,1
224292,44,1,38563.86,147766.79,574,3,0,4,40,0
224293,62,3,75930.59,470919.01,753,2,1,3,1397,1
224294,66,3,97339.8,389042.41,707,3,0,3,86,0
224295,31,2,83705.31,845822.35,850,1,0,4,375,1
224296,40,0,94749.9,994566.16,674,1,1,1,486,0
224297,36,0,22196.55,80741.63,471,2,2,3,1395,1
224298,55,2,50792.08,385156.59,589,1,1,5,1230,1
224299,33,2,66697.67,397405.97,764,1,0,0,283,0
224300,66,0,69528.8,267949.79,708,2,2,5,365,0
224301,29,0,42712.02,614750.99,603,0,0,5,144,1
224302,51,2,73877.01,811950.21,653,2,1,0,1083,0
224303,56,0,30819.66,405726.87,653,1,3,0,337,1
224304,34,1,63546.75,456864.21,783,1,0,2,1386,0
224305,63,1,63234.74,318942.26,848,0,0,3,850,0
224306,32,2,72747.41,1002431.22,577,4,0,1,1009,1
224307,43,0,41888.25,470483,666,2,0,0,129,1
224308,69,1,77439.27,601711.18,751,3,1,3,160,0
224309,52,2,77660.17,927216.29,693,2,3,4,1225,0
224310,68,2,14837.65,151747.33,603,2,0,1,162,1
224311,21,0,27325.27,86396.71,701,2,3,5,338,0
224312,36,1,84391.34,1104107.09,765,2,1,3,1039,1
224313,31,3,71455.7,582545.87,548,0,1,2,1339,0
224314,49,0,49078.22,688973.73,674,3,0,3,528,1
224315,22,1,42601.62,302222.18,717,0,0,2,1030,1
224316,36,0,111685.58,610252.47,669,0,0,1,1294,0
224317,36,2,30557.93,318133.31,621,0,3,4,899,1
224318,47,2,56498.79,324130.2,694,1,3,2,336,1
224319,56,1,41670.05,284647.59,753,2,0,3,902,0
224320,53,2,76686.09,695875.19,642,1,2,5,412,1
224321,46,3,35575.97,462685.15,775,1,0,5,363,1
224322,31,0,52592.91,286492.45,659,3,0,1,928,1
224323,27,1,55609.15,468013.77,678,2,0,4,1185,0
224324,58,2,62973.51,776060.74,777,2,0,4,274,0
224325,58,0,32008.23,216641.55,734,1,0,0,321,1
224326,45,2,58490.45,477577.82,597,1,0,1,1178,1
224327,28,2,28752.19,336684.22,691,3,0,1,885,0
224328,48,2,18892.51,275645.1,584,1,1,3,101,0
224329,26,3,52067.98,275166.8,564,1,2,1,1037,1
224330,60,2,44057.81,548028.03,762,0,1,3,751,1
224331,49,1,30829.84,251038.44,708,3,1,0,1353,0
224332,23,2,52548.66,365262.14,669,1,0,0,109,1
224333,56,0,71414.06,617127.44,800,0,1,4,704,0
224334,26,0,35192.94,166386.14,760,2,1,3,997,0
224335,69,0,14589.65,80285.92,720,3,2,0,1419,1
224336,21,2,31756.49,321307.62,731,3,1,5,1172,0
224337,35,2,54376.52,345375.98,799,2,1,0,958,0
224338,49,2,62026.27,747791.03,614,4,0,1,994,1
224339,35,2,73690.64,931586.41,753,0,4,5,1101,0
224340,32,2,29161.72,337692.08,646,1,3,0,1134,0
224341,26,2,52898.64,697705.99,612,0,1,5,80,1
224342,57,2,16686.8,52943.63,689,0,2,0,519,0
224343,27,1,69769.42,375658.1,792,2,1,0,280,0
224344,60,2,54946.47,640949.21,754,0,0,5,277,0
224345,62,2,59432.58,699924.38,588,1,2,5,1467,0
224346,59,1,81735.14,804955.6,732,0,0,1,403,0
224347,59,2,49875.31,405465.49,655,1,0,0,624,1
224348,66,2,82400.63,767809.34,718,2,1,3,221,0
224349,24,2,66934.41,500526.03,581,1,1,5,535,1
224350,30,1,71171.85,1015716.23,663,1,5,3,918,1
224351,33,2,110591.63,945461.31,673,1,1,3,55,0
224352,27,0,52127.3,489982.45,828,1,1,0,1233,0
224353,55,3,97001.58,552846.14,666,0,1,0,704,1
224354,25,0,71428.02,905891.71,705,1,0,0,443,0
224355,38,2,76853.13,523309.7,734,2,0,0,559,1
224356,27,2,73816.6,443034.11,708,1,1,5,810,0
224357,58,0,41095.66,434450.11,676,1,0,1,1432,1
224358,28,2,94713.19,1146066.08,614,1,4,1,423,0
224359,59,1,10000,126454.57,823,3,0,5,1313,0
224360,63,2,63032.55,291413.7,651,1,1,3,1401,0
224361,62,0,95670.28,1012879.28,780,3,1,5,448,1
224362,46,2,57007.59,605436.7,684,4,0,0,687,0
224363,26,2,51999.79,652318.04,772,0,0,4,877,0
224364,38,2,72084.95,686420.56,616,1,1,3,327,1
224365,58,0,28352.63,163602.13,746,1,2,2,774,1
224366,30,2,52477.27,491370.62,560,0,1,2,1048,1
224367,29,2,50441.72,357266.57,745,1,3,5,657,1
224368,60,2,78810.87,996310.93,532,5,5,3,873,0
224369,32,2,46405.79,640890.2,452,3,0,3,226,1
224370,49,0,62365.69,594078.52,648,2,1,5,1066,1
224371,41,0,20729.35,248304.05,719,0,1,0,1084,0
224372,41,2,75814.2,466328.45,660,3,1,4,153,1
224373,47,2,39809.79,577544.06,710,0,1,5,1105,0
224374,62,2,123695.29,1344501.31,675,2,2,5,1026,0
224375,32,2,46952.05,484972.24,562,4,2,4,1311,1
224376,49,2,24293.63,218196.74,523,3,0,1,1492,1
224377,46,2,42119.88,595746,555,2,0,5,429,1
224378,46,3,54811.2,798833.49,726,3,3,5,512,1
224379,48,2,93322.93,906905.74,771,1,0,2,690,0
224380,34,3,11697.17,56758.52,676,2,0,2,1476,1
224381,65,2,91775,922008.54,714,1,0,0,593,0
224382,45,1,53644.46,709957.15,492,4,1,4,1188,0
224383,59,2,76278.71,519305.45,796,2,4,5,691,1
224384,28,2,77864.47,984903.71,633,0,0,4,1346,1
224385,35,0,86293.98,619032.75,675,2,1,2,531,1
224386,47,3,45619.1,612964.76,706,3,2,5,462,1
224387,61,0,45887.24,548833.2,663,1,4,0,793,1
224388,55,1,70572.3,367220.18,775,3,0,4,392,0
224389,25,2,90762.9,1254794.8,734,0,0,1,108,0
224390,24,2,55828.11,376544.16,631,1,1,1,37,1
224391,41,2,54548.73,558785.47,560,0,2,0,491,0
224392,40,2,42630.46,625452.24,673,1,0,1,86,1
224393,26,0,31804.58,356229.15,579,0,0,3,1388,0
224394,49,2,92811.74,981885.85,633,0,2,4,352,0
224395,60,2,10000,137683.69,737,3,0,1,618,1
224396,23,0,65018.76,255327.83,603,1,3,4,723,1
224397,56,2,47082.99,332888.87,793,3,1,1,793,0
224398,37,0,59767.32,215739.06,711,1,1,0,17,0
224399,69,2,68364.93,925181.95,742,0,1,1,1354,0
224400,57,0,45956.06,412543.77,670,3,2,3,462,0
224401,69,2,68081.17,772814.24,581,0,1,4,347,1
224402,45,2,31972.36,479080.27,742,2,1,5,208,1
224403,64,2,26134.26,191709.79,589,2,1,3,208,1
224404,55,0,70076.92,361315.46,703,1,1,1,143,1
224405,41,0,56751.79,487623.46,544,4,0,3,893,1
224406,22,1,53035.45,209623.94,581,1,1,5,1038,1
224407,31,0,28870.41,139437.62,711,3,2,3,729,0
224408,58,0,64044.71,596208.75,755,0,2,3,1390,1
224409,37,0,48755.45,478108.98,501,1,1,5,980,1
224410,51,1,31858.11,126262.04,591,2,2,2,208,1
224411,39,0,23749.4,258998.14,757,2,0,2,145,1
224412,49,2,58220.21,247471.49,530,2,2,4,658,1
224413,33,0,15483.41,57490.91,650,2,4,2,90,1
224414,41,0,90666.61,384301.22,638,3,1,0,872,0
224415,57,2,52172.99,233866.39,687,3,0,3,939,0
224416,25,1,59923.96,521739.05,695,2,3,5,1085,1
224417,48,3,10000,65482.22,682,2,0,4,1077,1
224418,35,1,89223.33,973431.54,650,2,1,0,1167,1
224419,47,2,53335.87,463255.45,673,1,0,3,1194,1
224420,24,2,62802.32,636812.95,819,4,1,1,1459,0
224421,58,0,78689.68,1114962.58,693,4,1,5,300,1
224422,23,0,87983.92,1129793.42,748,0,1,0,455,0
224423,49,3,83480.79,866810.37,657,1,4,1,1306,1
224424,31,1,99875.39,845479.94,598,3,0,4,1122,0
224425,56,2,41130.55,454955.53,658,1,1,1,1498,0
224426,47,2,26272.14,159556.32,728,3,1,3,1143,1
224427,59,0,10000,102067.77,669,1,3,2,821,0
224428,55,1,85108.28,365237.34,706,3,1,0,434,1
224429,25,1,58749.09,695934.49,714,1,0,5,199,1
224430,36,0,27109.7,306930.7,732,0,0,2,582,1
224431,41,2,50316.25,225421.46,706,4,1,1,1286,1
224432,45,3,56319.93,574964.07,703,2,2,1,1455,1
224433,50,2,38653.38,378423.17,607,1,2,0,519,1
224434,23,0,46617.07,443141.54,647,0,2,4,523,0
224435,57,2,63528.13,354001.09,687,1,2,5,1190,1
224436,27,2,110657.25,1138372.8,649,3,0,4,612,1
224437,59,2,29745,321786.51,764,2,1,4,1314,1
224438,23,2,80019.12,304929.38,697,2,0,1,137,0
224439,61,2,66825.04,743648.82,661,1,1,4,1103,1
224440,28,2,75160.88,396847.92,716,0,1,3,1398,0
224441,41,0,61883.65,518782.02,726,0,0,1,1203,0
224442,38,0,105103.93,946495.4,843,1,0,5,1127,0
224443,30,0,69510.58,1033160.11,790,2,0,1,790,0
224444,40,0,22958.36,305399.45,751,3,1,2,193,1
224445,60,2,85049.6,1062377.95,808,1,1,2,325,0
224446,60,0,49831.75,458260.56,520,3,2,1,917,1
224447,69,0,71474.76,615076.71,850,0,1,3,809,1
224448,49,0,54513.81,217400.12,642,5,3,4,464,1
224449,69,2,91038.71,1145659.48,785,1,0,4,1358,1
224450,50,2,89343.88,766059.29,755,2,1,0,1117,0
224451,56,0,100135.31,1446540.17,608,1,1,3,986,1
224452,52,3,59440.37,228568.23,715,3,2,4,181,1
224453,26,2,89682.55,342568.51,523,2,0,4,857,0
224454,39,0,84712.19,951749.93,628,1,4,2,617,1
224455,51,3,49197.12,344829.23,761,4,1,4,1318,1
224456,53,2,34063.03,415300.04,550,2,3,3,759,1
224457,24,0,73128.35,715242.72,835,3,0,4,1410,0
224458,31,2,86574.53,427549.23,630,1,1,1,157,1
224459,26,0,71237.88,394384.26,640,0,1,5,951,1
224460,32,0,80430.17,785717.59,715,3,0,2,752,1
224461,57,2,64873.03,674996.23,668,1,0,2,674,1
224462,66,2,62500.47,804141.77,590,1,2,3,839,1
224463,51,0,10000,109532.12,531,2,0,1,371,1
224464,37,0,66415.78,326856.13,564,1,1,5,1263,1
224465,24,1,64064.35,728825.51,602,2,1,5,1163,1
224466,35,2,61734.74,800242.51,831,2,1,0,282,1
224467,58,0,80799.06,710941.84,717,1,3,4,58,0
224468,65,2,37722.5,244637.95,589,1,0,2,885,0
224469,32,2,83331.78,1245336.75,690,2,2,4,763,1
224470,30,2,50342.24,244625.62,653,1,2,3,896,1
224471,26,2,43143.03,250984.03,553,3,0,3,960,0
224472,42,2,41097.8,250032.21,731,1,3,3,218,0
224473,61,1,49567.27,481191.34,665,1,2,3,12,1
224474,51,2,66889.41,716520.76,642,2,1,2,1196,0
224475,36,1,48963.58,452622.73,726,0,2,5,1315,0
224476,28,2,79281.68,634678.83,827,0,0,4,576,0
224477,59,2,25267.84,83205.05,785,0,0,3,1300,0
224478,66,3,68121.97,698527.26,680,4,1,1,1489,0
224479,56,2,73943.59,384816.12,672,2,1,0,1241,0
224480,23,0,90462.66,1144319.95,682,1,2,3,282,0
224481,49,3,68809.09,646083.7,744,1,1,4,242,1
224482,23,3,15370.02,228328.68,651,0,3,1,1218,0
224483,30,2,12863.2,143877.09,689,0,1,0,327,1
224484,66,0,29738.92,280248.2,577,3,2,3,1163,1
224485,52,0,10000,65294.42,825,1,2,2,396,1
224486,41,2,67532.83,595229.54,593,0,1,2,1320,1
224487,26,2,81912.68,1156437.92,794,4,1,5,1152,1
224488,64,0,88302.75,747704.23,648,1,0,4,1490,0
224489,52,2,59425.32,726023.69,724,2,0,5,267,1
224490,64,0,64011.12,254804.41,716,1,2,1,106,0
224491,48,2,47863.83,372241.66,720,3,0,0,5,1
224492,24,1,81257.69,1155465.5,656,0,1,5,1016,0
224493,50,0,31614.61,261201.97,719,3,2,4,673,1
224494,62,2,95365.02,1359058.79,664,2,2,5,403,0
224495,64,2,102074.11,1292922.1,665,4,1,2,305,0
224496,37,2,38352.3,292248.39,522,1,3,2,1464,1
224497,48,1,46194.11,369964.07,617,2,0,4,994,1
224498,59,1,72908.71,863012.62,672,1,2,4,543,0
224499,30,2,106559.33,690929.93,506,1,0,5,187,0
224500,21,3,59510.31,818539.27,602,0,1,4,446,1
224501,51,1,52738.92,611233.16,651,6,0,4,966,1
224502,52,2,76646.33,266980.94,838,2,1,2,1436,0
224503,40,0,37811.03,306869.08,699,3,0,1,256,0
224504,49,2,70327.45,1023951.22,582,1,0,1,1374,0
224505,57,2,17798.02,190521.43,597,1,0,4,14,1
224506,45,2,43948.86,532658.98,565,2,1,0,720,0
224507,58,2,46969.58,402795.63,680,2,1,3,263,1
224508,21,3,56831.8,628790.11,564,1,1,4,283,1
224509,35,0,78156.86,613109.29,724,1,0,3,467,0
224510,54,3,43045.42,601661.88,629,1,2,4,1057,0
224511,43,2,14581.71,146840.22,510,1,1,1,497,1
224512,49,2,101891.28,511315.64,698,0,3,0,791,1
224513,33,0,52541.7,524227.21,619,1,3,2,645,1
224514,22,2,40975.05,413978.35,810,3,3,4,369,1
224515,60,2,69607.66,835239.52,692,0,0,3,1287,1
224516,25,2,49707.35,411479.32,675,4,0,1,607,0
224517,42,0,81250.27,633320.21,700,2,0,4,92,0
224518,35,0,86225.34,1186093.61,679,0,0,0,1258,0
224519,33,0,56712.2,673066.35,650,2,2,1,635,0
224520,50,2,57951.23,329460.47,616,1,1,5,264,0
224521,45,2,67487.38,624407.51,628,2,1,3,724,0
224522,41,2,44871.38,196406.36,764,2,1,5,1256,0
224523,37,2,112695.96,767920.84,846,1,0,0,483,0
224524,56,0,11373.33,50135.71,649,0,1,4,839,0
224525,59,1,91519.02,917010.96,834,1,2,4,486,1
224526,54,2,141834.4,443569.88,742,0,0,2,1407,0
224527,61,1,90167.18,488861.44,603,0,3,2,1498,0
224528,54,2,90644.32,357568.02,693,2,2,1,90,1
224529,69,2,48196.46,254245.11,816,3,2,3,1097,0
224530,58,0,42391.19,204489.73,588,1,0,1,1010,0
224531,58,2,63113.52,672774.33,640,6,1,5,807,0
224532,46,3,61124.79,913707.58,594,1,1,1,1491,0
224533,22,3,65258.24,750486.6,793,5,0,2,982,0
224534,54,0,56356.71,332817.21,662,2,0,3,790,1
224535,58,0,79520.2,481835.19,757,0,2,4,787,0
224536,61,2,50429.52,539304.13,650,2,1,3,7,0
224537,56,2,81016.98,418252.33,622,1,1,5,1040,0
224538,62,0,84793.05,349135.7,688,3,1,2,1410,0
224539,54,2,42872.89,346502.46,650,0,1,5,618,1
224540,65,2,70781.56,1006495.81,763,0,1,0,880,1
224541,24,2,69578.85,216031.07,581,5,1,5,195,1
224542,31,2,44055.59,256992.47,754,1,1,4,638,0
224543,62,2,95141.36,603115.2,725,0,2,4,663,1
224544,33,2,78468.62,761461.59,669,0,5,1,631,0
224545,59,2,79632.69,389776.11,850,2,2,2,933,1
224546,56,2,48352.89,361848.11,575,0,2,5,747,1
224547,25,1,57612,598735.57,618,2,2,4,320,1
224548,59,2,66567.89,298682.22,766,1,1,5,219,0
224549,31,2,34535.26,356910.68,505,2,0,1,675,1
224550,47,0,53818.8,471544.28,716,1,0,0,1048,0
224551,23,2,98337.98,1222165.32,801,2,0,5,191,1
224552,65,0,34250.82,165792.48,667,1,2,3,1276,0
224553,48,2,40862.47,367646.99,542,1,2,4,1462,1
224554,55,1,65501.08,568188.57,739,1,0,1,1188,0
224555,57,2,78038.08,995815.36,649,2,2,2,205,1
224556,34,2,37917.64,317442.11,679,0,0,4,691,0
224557,49,1,26783.84,103728.34,735,1,0,1,401,0
224558,57,0,65446.52,604747.54,659,2,2,4,211,1
224559,37,0,61731.74,598939.47,653,0,0,0,25,0
224560,34,2,45056.35,346369.98,728,1,2,1,1023,0
224561,51,3,34228.28,201091.14,763,1,0,5,822,1
224562,68,2,37389.72,407458.05,660,3,2,2,1294,1
224563,58,1,70762.76,939303.98,744,2,4,4,660,0
224564,25,1,46501.3,279628.42,708,1,1,4,135,1
224565,38,0,77722.03,506686.59,744,0,1,1,1368,0
224566,38,2,68338.08,296309.65,850,2,0,0,361,0
224567,35,2,63557.07,841394.68,619,2,1,2,316,1
224568,24,2,54538.89,638534.86,686,1,2,3,1204,1
224569,58,3,43711.13,360824.72,850,1,1,5,585,0
224570,61,0,12891.35,106671.48,570,1,3,1,1442,0
224571,29,2,57826.04,518211.77,791,0,4,5,74,1
224572,39,2,37015.4,240007.84,783,1,4,0,769,0
224573,45,3,18706.74,126959.62,733,0,1,0,886,0
224574,69,3,37345.36,445056.23,743,2,1,3,1374,0
224575,40,2,53367.74,408221.48,538,2,1,5,151,0
224576,34,0,58103.37,599408.52,601,2,1,0,169,0
224577,28,1,89358.59,915804.84,652,3,1,3,283,0
224578,29,2,12869.81,109019.73,674,0,0,4,814,0
224579,41,3,66558.02,234665.12,711,3,0,0,266,0
224580,54,0,57126,254778.3,696,1,1,1,1350,0
224581,60,0,54852.23,577069.39,724,2,0,3,632,0
224582,61,1,27701.64,245268.4,748,1,2,0,10,0
224583,33,0,10000,121573.96,670,2,1,3,125,1
224584,46,2,73141.42,999516.28,775,2,0,1,907,1
224585,62,3,118843.22,1545750.83,648,3,0,1,1245,0
224586,65,1,72628.3,996357.1,850,0,0,0,299,1
224587,57,1,64384.45,411416.83,546,3,0,1,919,1
224588,50,2,31224.95,415678.51,665,0,0,3,94,0
224589,67,0,59227.51,297989.55,848,0,1,0,771,0
224590,40,3,44711.46,263418.52,567,0,0,1,619,1
224591,27,2,98472.45,1053656.19,544,1,0,4,618,1
224592,64,2,46706.06,428511.76,514,2,0,1,219,0
224593,40,1,56334.85,711628.05,728,0,0,2,768,1
224594,36,0,95559.53,1178640.66,611,1,1,3,72,0
224595,22,2,71330.36,580735.29,676,1,0,4,309,0
224596,30,2,53226.7,577607.6,738,1,0,5,417,0
224597,61,3,39817.66,541022.59,699,0,2,2,442,1
224598,55,0,105525.52,1434112.16,815,1,1,0,1217,1
224599,63,2,47951.87,375982.74,579,1,1,3,165,0
224600,48,2,122326.43,1080030.78,774,0,1,0,1317,0
224601,30,1,22662.28,105912.29,696,0,0,1,1000,0
224602,33,0,67638.69,633422.17,652,0,0,1,583,0
224603,42,3,21654.38,308725.17,777,1,2,5,930,0
224604,54,2,36266,421010.22,758,0,1,0,1253,1
224605,36,2,58410.46,300783.5,683,1,2,2,326,1
224606,28,2,75542.37,232371.26,728,2,2,4,215,0
224607,40,2,37195.43,270862,510,2,2,2,1005,1
224608,30,0,94880.13,1125308.06,709,1,0,0,150,1
224609,49,0,60515.6,285904.36,691,2,1,4,1392,1
224610,69,1,80640.16,552413.46,815,0,2,1,1474,0
224611,62,2,49985.41,726096.11,698,4,1,0,296,0
224612,50,1,95393.13,944799.55,568,0,0,4,83,0
224613,44,3,90353.41,844956.15,700,1,1,1,833,0
224614,22,2,32065.1,403714.48,709,2,1,3,179,1
224615,54,1,37574.84,555689.65,498,3,1,4,339,1
224616,62,2,83437.65,542373.49,850,2,1,4,639,0
224617,41,0,75022.51,648188.77,718,2,2,4,880,1
224618,54,0,117865.93,1213596.21,850,1,0,1,1007,0
224619,52,2,72577.25,806333.56,599,1,1,4,345,1
224620,50,2,27176.44,128086.54,643,1,0,3,1377,0
224621,34,2,17318.21,177063.45,755,0,0,3,272,0
224622,39,2,10000,99008.27,667,2,0,5,1395,1
224623,50,0,45286.09,312345.68,724,2,0,0,465,1
224624,61,0,77631.01,787019.06,584,1,1,4,139,0
224625,47,2,10000,52326.65,603,2,1,5,695,1
224626,36,2,84238.35,464777.72,672,3,1,4,403,0
224627,45,3,23201.86,179494.88,755,0,3,3,736,0
224628,45,2,38145.19,136138.1,510,1,1,5,261,0
224629,44,2,41956.17,486774.66,507,2,1,5,1398,1
224630,23,3,86368.58,1268402.38,700,2,2,4,1064,1
224631,44,1,45422,630160.94,559,3,0,0,223,1
224632,31,0,26691.96,332718.52,729,0,2,3,1351,1
224633,52,1,72543.08,357626.21,745,1,5,4,938,1
224634,43,3,73256.48,245368.48,668,1,1,1,1238,0
224635,32,0,74568.42,500978.14,684,2,1,3,33,1
224636,59,1,37198.66,294351.01,634,1,1,0,1239,0
224637,41,0,92547.69,279321.54,764,3,2,4,762,0
224638,57,2,50484.93,162223.09,604,1,1,3,1412,0
224639,54,2,41323.98,323537.15,748,2,1,1,1208,0
224640,41,2,80379.54,843439.92,850,1,2,5,859,1
224641,46,2,26127.99,149899.67,599,2,1,2,499,1
224642,56,2,19428.84,228879.15,796,4,2,5,819,0
224643,69,2,62009.33,765153.4,708,1,0,1,712,0
224644,54,2,45509.27,274855.42,629,1,0,5,37,1
224645,29,2,70195.94,245588.88,694,3,0,3,1154,0
224646,38,0,33056.84,244552.52,757,2,1,1,756,0
224647,64,0,102634.78,1199889.66,794,5,1,2,738,0
224648,62,0,44504.81,389452.39,706,1,2,3,1496,0
224649,59,2,85725.28,1153673.23,816,0,0,4,1307,1
224650,50,2,99924.59,1072686.01,818,1,2,1,1478,1
224651,23,2,58271.17,804178.02,660,1,2,5,236,1
224652,22,2,29869.56,352995.92,691,0,0,3,410,0
224653,23,3,65139.66,306026.64,687,2,0,3,238,1
224654,35,3,65266.56,445718.07,617,4,3,3,1128,1
224655,61,1,82592.33,258162.93,524,0,2,2,251,0
224656,23,2,10000,53432.58,732,3,1,2,1045,1
224657,58,2,48042.19,713780.86,763,2,0,3,869,0
224658,63,1,80213.8,592489.47,605,1,1,4,708,0
224659,54,2,81160.25,480092.32,683,0,1,2,1495,1
224660,37,2,76032.04,715641.01,673,3,1,1,594,0
224661,23,1,105804.18,1235946.21,642,0,0,5,1375,0
224662,27,2,103605.93,743429.1,540,0,1,0,303,1
224663,51,0,94370.71,1117394.99,714,0,0,2,1369,1
224664,30,3,28964.65,278199.14,570,2,1,2,1277,0
224665,55,1,62181.1,795424.1,843,1,2,1,205,0
224666,48,2,83000.47,434873.81,656,3,0,0,441,0
224667,40,2,23987.8,183505.61,649,2,2,4,314,0
224668,21,2,45608.63,372867.77,677,3,0,1,1143,1
224669,62,2,40343.86,406491.97,634,2,2,0,420,1
224670,33,2,65640.56,403832.89,644,0,0,5,430,0
224671,28,3,49392.16,462758.13,553,0,1,5,884,0
224672,44,3,65874.16,454651.63,633,0,2,1,1079,0
224673,42,2,64652.24,460301.67,780,0,3,0,817,0
224674,47,0,56044.4,589799.28,850,2,1,1,687,0
224675,67,3,65944.63,739947.08,654,4,3,0,677,1
224676,53,0,47770.38,450010.62,688,2,0,1,1309,1
224677,46,1,25935,231639.02,574,3,1,0,1384,1
224678,64,2,50524.06,360513.38,686,1,2,2,53,1
224679,23,1,30975.73,415310.62,635,3,0,2,171,0
224680,50,1,51690.7,190271.05,794,2,1,4,721,0
224681,58,1,72362.43,251049.51,595,1,1,5,919,0
224682,30,2,96923.4,976350.19,703,5,0,2,303,1
224683,26,2,80800.03,1131752.44,804,0,0,2,404,0
224684,37,0,38388.7,167535.03,683,3,0,0,539,1
224685,27,2,61727.54,717595.81,804,0,1,5,254,1
224686,34,3,51629.33,507936.23,675,1,0,0,161,0
224687,54,2,73591.6,1033444.42,652,0,1,0,1241,0
224688,66,2,54458.21,591955.61,571,6,0,4,971,0
224689,26,2,67587.46,930232.47,774,1,1,1,1222,1
224690,53,2,56550.28,390145.95,765,2,1,0,73,0
224691,38,3,43490.4,517535.51,572,2,1,4,1457,0
224692,26,0,25713.69,79015.26,710,3,2,5,886,0
224693,38,2,68433.75,617115.27,695,0,0,0,231,1
224694,50,0,58357.47,458609.13,428,1,2,3,311,0
224695,24,2,66230.85,336895.6,544,1,1,0,80,0
224696,45,3,121741.25,1091643.95,601,1,1,1,178,0
224697,66,3,29698.02,278814.86,800,2,2,1,603,1
224698,23,1,39575.83,235160.49,794,4,3,0,56,1
224699,66,0,48537.58,317024.08,646,1,3,0,604,1
224700,25,1,32875.13,282919.77,649,1,0,3,1416,1
224701,66,2,62053.09,230044.07,735,2,0,0,1235,0
224702,60,2,20700.88,219979.99,789,2,2,0,611,1
224703,25,2,53752.2,334621.62,781,1,0,4,145,0
